,product_name,product_review,user_rating
5269,Flora,"""Flora is clean, crisp, light, and tart, with smooth background tones of wine and oak. Its simple, and in it's simplicity adds meaning to all of its variants.""",4.75
5270,Flora,"'Light pink, strawberry hue', 'Wonderful nose, somehow vinous but not wine-like, fresh berries and funk and oak', 'Lightly tart and fruity, fantastically restrained flavors, not particularly sweet nor overly sour'",4.13
5271,Flora,"'Batch 6. Poured from a 750mL bottle into a Hill Farmstead stemmed wine glass.', '', 'Pours a slightly hazy orange body with a big frothy white head that leaves spotty lacing and a layer of retention.', '', ""Aromas are mesmerizing, citrus and tart green apple, funk and oak, brett, peppery saison yeast. As it warms the aromas get more potent and inviting. Can't wait to try it."", '', 'On the tongue is a balanced, delicate tartness, citrus and dry tart fermented fruit, delicious funk, peppery yeast, moderate oak presence on the follow through. Easy drinker, crisp and delicate, medium carbonation and light but flavorful body.', '', 'A true showcase of how micro-flora can work to make a beer world class. Amazing.'",4.5
5272,Flora,'Pours golden with nice carbonation. Rim of white head. Nice wine barrel aroma. Great lemon character with some vinous grapey undertones. Touch of wheat on the finish. This is such a delicate beautiful beer. I wish that Shaun brewed straight up regular Flora more often.',4.63
5273,Flora,"'Batch 6 --- poured into a HF Tulip', 'Golden yellow, mostly clear, with a frothy white foam, which after it settles to a thin rim around the edges looks like it could be a miller lite.....', 'Nose of funky brett, apricot, and cat-wee...', 'Taste is tart apples, dried apricots, lemon, and funky-goodness...', 'Love this beer, have had it several times, missing the in-your-face concentration of Le Sarrasin, but not that far behind!'",4.5
5274,Flora,"'On tap at HF FOFA 2015. HF Taster glass. Clean, a hint of tartness, some oak, a little pepper and yeast. Endlessly drinkable. My favorite offering from HF at FOFA.'",4.5
5275,Flora,"""Batch 4. Appearance is light gold with good carb. Great smell with some funk that has a bit of a gueuze-like character. Taste is tart, citrusy, and incredibly balanced. Get a little bit of wheat and a little bit of oak. Overall a fantastic saison that is head and shoulders above others I've had from Hill Farmstead.""",4.55
5276,Flora,"'B6. Lovely hazy sunshine in the glass. The nose is bright, fresh and astringent -- lemon and minerals mostly. This a perfectly balanced beer that has citrus, pith, stone, vinous and oaky notes. Extremely smooth and endlessly drinkable. Another HF winner.'",4.65
5277,Flora,"""On tap at Festival of Farmhouse Ales 2015. This was first time trying Flora (I had previously had the Blue/Black variant). While this doesn't quite reach the heights of Ann and Art, it is a tremendous barrel-aged saison. Wonderfully tart with a deep and complex flavor profile.""",4.63
5278,Flora,"'Batch 6. Glowing golden yellow in color. Hazy in appearance. Brett, lemon, and grannysmith apple. Wine tang. Bright. Perfect level of sweetness and carb. Creamy feel. Balanced. Delicious.'",4.31
5279,Flora,"'750ml bottle, Batch #6, poured into a Hill Farmstead oversized wine glass. Enjoyed on 7.4.15, reviewed from Tasting Journal.', '', '', 'The beer pours a nice golden apricot color, lemon hues, hazy and cloudy with a large, billowy and soapy white head, about 3 fingers high that has fantastic retention and lace. The aroma is wonderful, tart wheat, oaky acidic wine character, loads of wildflower, mineral water, citrus fruits, and light berry esters. The flavors are great, wheaty and doughy malt, tartness right up front, lightly citrusy, rustic wildflower, saison yeast, wine barrel that is both earthy and acidic, chewy oak sweetness and hearty mineral water. Loads going on, plenty of nice saison base that plays really, really well with the wine character. The mouthfeel is quite nice, coating, super smooth, gentle carbonation, creamy, delicate, delightful tart finish.', '', ""Verdict: Another fantastic saison from Hill Farmstead and yet another example of Shaun's prowess with utilizing wine barrels. Plenty of complexity, brightness, nice tartness, very delicate, so refreshing and easy to drink.""",4.51
5280,Birth Of Tragedy,"'2016 bottle, drank 07.28.20 out of a tulip.', '', ""Just spectacular. Beautiful ring of brown head around the edges but not much more than that. Nice dark color. Smelled of mild bourbon and a 50/50 mix of dark/light stout, for whatever that means. Taste was smooth and mild. Perfect mouthfeel, thick and solid but not overly so. Just awesome. The mildness was kind of different from what you'd expect from a beer labeled as a Porter - I'd call it a stout but doesn't really matter to me. I'm sure the age accentuated the all around mildness and smooth feel. Can't wait to try this fresh to see what the differences are. Cheers!""",4.7
5281,Birth Of Tragedy,"'22 oz bottle poured into flute glass.', '', 'Black with little to no lacing.', '', 'Nose: bourbon and vanilla up front, coffee. Some chocolate undertones. Tons of depth and very rich', '', 'Taste: similar to the nose. Coffee and vanilla forward with undertones of bourbon. Finish is fairly sweet.', '', 'Feel: medium to fill body, low carbonation.'",4.45
5282,Birth Of Tragedy,"'Kochere variant (apple brandy) - drank 7/13/2019. Bottle opened at Hill Farmstead - incredible surprise. Best beer of the weekend. Layered, rich, amazing apple brandy. So incredible.'",5
5283,Birth Of Tragedy,"""Black color with creamy brownish head. Aroma is spicy with some liquorice and aromatic herbs. Also dark fruits and whiskey. Taste is bittersweet, roasty, chocolate forward with well integrated bourbon. Medium to full bodied with soft mouthfeel. Overall it's a really well balanced and tasty beer.""",4.6
5284,Birth Of Tragedy,"'Slick oily black with a seemingly headless, smooth silky surface that slowly develops a thin mocha film and a bubbly collar.', '', 'The aroma of spiked dark mocha pairs well with the charred oak and sophisticated bourbon that comes with the excellent aging Hill Farmstead has done here. Fire roasted marshmallow and vanilla add a new level of decadence, while some spiced, dusty cinnamon emerges as it warms.', '', 'Unbelievably deep, complex and luscious flavors of toasted coconut and nougatty yet dry and charred roasty wood mingle with some spicy, black peppery bourbon, while the cacao and cinnamon come out as light accents on the back end, with mocha becoming more apparent at room temperature.', '', 'Slick, smooth and round, the carbonation serves to thin it out a bit with a crisp sort of crunchiness, as the swallow becomes a little warm and then sharply dry.', '', ""Jesus Christ do they really know how to improve their base beers with bourbon barrel aging--I'm not sure any other brewery does it this well. I didn't really like Geneaolgy, yet found GoM to be great. The same was true for Twilight of the Idols, yet this was a complete knockout for me. Normally my preferences are often the opposite at other breweries, so major props, yet again, to HF.""",4.31
5285,Birth Of Tragedy,"""Hill Farmstead is plain and simply the best brewery I have ever been to. I would say that it is the best of all time but who really knows? Everything I have had from there, I'm not sure if you could find anything wrong with it.""",5
5286,Birth Of Tragedy,"""2016 batch, hard to tell what month due to a smudge on the date stamp. The honey is still a standout, lending a natural sweetness and floral aroma as a counterpoint to the base porter's roasted bitterness, and drying out the finish. The earthy, nutty coffee is less obvious on the nose but still shows up on the palate, alongside an obvious, but not dominating, bourbon and oak character from the barrel. Moderately full body with an exceptionally smooth mouthfeel.""",4.34
5287,Birth Of Tragedy,'Very dark appearance with slight tan head that dissipates quickly. Aroma is a pleasant bourbon and coffee blend. Taste is also a pleasant mild blend of bourbon and coffee.',4.48
5288,Birth Of Tragedy,"'Bottled 9.21.16, almost a year old. Poured from a 500mL bottle into a hill farmstead tulip. Purchased at the brewery.', '', 'Pours a deep brown body with a nice, frothy three finger heads that reduces to a ring of foam and leaves spotty lacing.', '', ""Aromas are very inviting, sweet bourbon, coffee, milk chocolate, honey, sweet vanilla. On the tongue it's pretty sweet, caramel and sweet milk chocolate, developing into vanilla and bourbon, chocolate cake, coffee. The finish is roasty and charred, a lightly bitter coffee / toasted malt flavor that sticks on the tongue for a while. Mouthfeel is rich but not too thick, sweet and decadent. Medium-low carbonation."", '', 'A real winner from Hill Farmstead. This release is drinking great, complex yet balanced with tons of flavor and a good bourbon presence.'",4.44
5289,Birth Of Tragedy,"'Sep. 2016 Batch. Says to drink within 6 months. Oops. At least I kept it cold. 500 mL bottle poured into snifter and let warm.', '', 'L: Pours completely dark with 1F tan head with good retention. Leaves no lacing, but persistent cap and ring.', '', 'S: Bourbon barrel, honey, coffee, and roasted malts. Always odd to have honey and coffee together, but it seems to work here.', '', ""T: Man this is good. These flavors shouldn't work together, but they do. Coffee and bourbon barrel up front and then honey comes in and persists through the finish. It comes thisclose to running away with it and being too sweet, but stays on the good side. You also get some dark fruits and orange peel up front and in middle. Lots going on here, really."", '', 'F: Full-bodied, obviously. This drinks like the ABV is significantly higher than listed here (there is nothing on the bottle). Not much in the way of carbonation. Construction just dead-reckoning perfect, balance fantastic.', '', 'O: Well, wait are you waiting for? Jump in your cars and hope they have some at the brewery (I think this is a fall release).'",4.45
5290,Birth Of Tragedy,"""'16 batch, I think."", '', 'This one pours a dark silky looking black, with a small head, and just a little bit of lacing.', '', 'Smells just absurd- honey, bourbon, maple sugar, oak, vanilla, fruity coffee, dark chocolate, etc.', '', ""This is one of the luxurious beers I've ever had. There's just a ton going on here, and everything is in perfect balance and harmony, which is impressive. The coffee used here is not bitter in the slightest, with fruity and chocolatey overtones, like chocolate-covered cherries. I also get bourbon, honey, and maple. The bourbon is sweet and doesn't really add any heat to this, at all. There's creamy vanilla, a hint of earthy tobacco and light cinnamon. This is absurdly tasty."", '', 'The mouthfeel on this is so killer, so creamy and balanced, like drinking silk. The carbonation level is lower.', '', ""This is probably the best barrel aged porter out there. It's nearly perfect.""",4.81
5291,Birth Of Tragedy,"'2011 version. Had a 4 oz pour at the brewery.', 'L: Close to black. Not much head, but the thin line did stay around for a while.', 'S: Mildly spicy coffee, oak.', 'T: Chocolate and coffee. Oak barrel, and a little bit of booze to it, but that seems to have settled to the background.', 'F: Super Smooth and rich.', ""O: so it's 6 years old. Older than my 2 kids lol. Had to argue with the wife over how much she was allowed to drink :)""",4.65
5292,Birth Of Tragedy,'Bottle: Poured a pitch-black color porter with a deep brown color head with good retention and some lacing. Aroma of coffee with some bourbon notes and nice vanilla notes. Taste is a complex and rich mix of nice vanilla notes with bourbon and rich black chocolate notes and a sweet honey-laced finish. Body is full with deep oily texture and good carbonation with hints of warming alcohol notes. Very rich porter but a bit too much honey for my taste.',4.21
5293,Birth Of Tragedy,"'Most recent batch bottle poured into fluted snifter.', '', 'Very dark, near black and mostly opaque. Not thick, but able to block light out effectively. Head is light brown and settles slowly.', '', 'Aroma has hint of spice, medium roast coffee and floral sweetness. The oak is definitely noticeable with just a slight hint of the booze after warming.', '', 'Flavor is bold. Lots of wood, vanilla, and the earthy bourbon flavors push forward. The coffee flavor is dark and bitter, but balances the sweetness of the honey and bourbon well.', '', 'Smooth, hint of alcohol burn remains, moderate carbonation. Just under full body.', '', 'The barrel aging adds a ton of complexity to this already flavor packed base brew.'",4.49
5294,Birth Of Tragedy,"'Had this one at a tasting a ways back, from notes', 'Cinnamon, nutmeg, more wood then bourbon, coffees late, honey comes through as maple, licorice, a little smoke in the mouth but it might just be burnt coffee, sticky on the lips…'",4.44
5295,Birth Of Tragedy,"'Vintage 2016.', 'Pours opaque and near black. A half inch beige head forms and settles as a thick ring on top and leaves strands of lace. The smell is of burnt wood and faint coffee. The taste is of roasted malt, honey, black cherries, coffee and subtle bourbon notes. Thick texture with medium carbonation. I was expecting more coffee presence. This is a world class porter nonetheless.'",4.28
5296,Birth Of Tragedy,"""i've had this guy before and thought it was alright. this is the most recent batch"", '', '500ml poured into a perfect stout glass', '', 'looks good in the glass, completely dark with a khaki head. darker than expected', '', 'aroma brings forth bourbon, some sweetness, tasty malts, some more oak and alch at the tail end', '', 'taste follows the aroma, but the oak wallop is fantastic! much more vanilla in the flavor. finishes sweet with some alch. malts have some baltic porter notes', '', 'mouthfeel really carries this one. alch is still present, unusual for hf. but the velvet body really makes this nice', '', ""overall i wasn't expecting to enjoy this one so much. real tasty, i wouldn't mind having it again. a few steps behind gom tho""",4.43
5297,Birth Of Tragedy,"'This one was a slight disappointment, all honey, no coffee, maybe I should have drank it sooner but you figure a BA Porter would hold up with in 6 months of bottling. Not bad, but did not live up to its billing'",4.06
5298,Birth Of Tragedy,"""most recent batch (didn't note the date) drank on 3/4/2017"", '', 'L-not overly thick, deep dark brownish black, tan head', '', 'S/T-BOOM! just fantastic combination of heavy oak, bourbon and milk chocolate, with some additional sweetness coming through from the honey and a hint of vanilla too and the coffee is subdued. Boy this is glorious', '', 'F-drinkable for sure. no booze', '', 'Overall-the smell and taste explain it all. Glad I have another one of these as this was just fantastic. Definitely underrated and I will seek out more of this.'",4.65
5299,Birth Of Tragedy,"""From bottle. Near black. Dark head dissipated to slicks. Smell is elegant. Good, clean malts. Surprised this isn't BA. Has a rich caramel and vanilla element. Sweet and smooth. HF feel never disappoints. Great beer.""",4.48
5300,Birth Of Tragedy,"'Dark pour with a tan head that leaves a ring around the glass as you drink it. Roasted malts and coffee on the nose with some bourbon barrel. Honey sweetness blends nicely with coffee, oak, dark fruits, dark chocolate, and bourbon. My lips were sticky after the first sip. A nice, thick body on this beer. Overall, a very tasty beer.'",4.53
5301,Birth Of Tragedy,"'Beautiful pitch black pour with a moderate khaki head', 'Smell of honey is up front, back end a hint of barrel and almost nutmeg', ""Wonderfully complex, a bit of vanilla, coffee and a spice I can't but my tongue on (maybe a touch of cardamom?) fades into sweet honey and a lovely bourbon finish with pleasant heat"", 'For the style, the mouth feel is perfect not too thin, coating but drinkable', 'Overall, really glad I got to try this one and will certainly seek it out again'",4.72
5302,Birth Of Tragedy,"""Drinks like a stout. Dark roast flavors, and a really nice vanilla and bourbon added from the barrel. Complex as a porter can be. Don't expect a huge BA stout, it is a porter after all, but if you want a well made example of an imperial with stout like characteristics, this is the one.""",4.49
5303,Birth Of Tragedy,"'This thing is way under the radar. Black pour, thick dense head, and lots of bourbon and vanilla to enjoy on the nose and palate. Smooooothness and Drinkability is the story on this one!'",4.6
5304,Birth Of Tragedy,"""Pours black with tan head. There's some barrel aroma, vanilla and booze. It really is super balanced, delicate, and well finessed. The honey seems to subdue the barrel character or at least keep it from being as heavy handed as some other BBA stouts. There's some chocolate in there too. It's super smooth to the point where the bourbon punch is a pinch. BoT is just a phenomenal porter.""",4.54
5305,Coconut B-Bomb,"'2019 vintage on-tap in Garden City; served in a snifter.', '', 'A: Poured like the finest of barrel-aged stouts; jet black & opaque with a minimal khaki head.', '', 'S: Sticky sweet bourbon, caramel, vanilla, and coconut; impressions of coffee and chocolate as well; sweet and faintly boozy.', '', 'T: My goodness this is phenomenal; bourbon; coconut; chocolate fudge; Almond Joy candy bars; coffee with sweet cream; espresso...more caramel and vanilla; so good.', '', 'MF: Thick, fudgy, sticky, full, minimal heat.', '', 'O: Its a beast of a brew but the sweet flavors meld so well, and the underlying impression of alcohol heat binds together the flavors well. This is a top-5 all-time beer for me.'",4.79
5306,Coconut B-Bomb,"'Poured from a 22 ounce bottle into a snifter.', '', 'Look- Black, medium brown frothy head, slightly below average head retention, average lacing.', '', 'Smell- Bourbon, coffee, toffee, oak, slightly coconut.', '', 'Taste- Bourbon, coffee, toffee, slight coconut notes, semi sweet.', '', 'Feel- Full body, sticky, syrup like, slightly below average carbonation.'",4.75
5307,Coconut B-Bomb,"'A - Pours a deep dark brown with a thin a tan head.', '', 'S - Aroma is brown sugar, toasted coconut, vanilla, dark fruits and bourbon.', '', 'T - The taste is heavy bourbon, vanilla, ripe dark fruits, brown sugar, molasses, oak and finishing with some lingering toasted coconut.', '', 'M - Medium body with medium carbonation. Creamy mouthfeel with a soft dry finsih.', '', 'O - This is a pret stellar beer. The coconut is subtle and really enhances the base beer.'",4.53
5308,Coconut B-Bomb,"'L: Pours a thick black with a small to medium tan head that dissipates rather quickly and leaves no lacing on the glass.', '', 'S: Toasted coconut delights the nose, followed by bourbon, vanilla, some oak, notes of leather, caramel and toffee, some chocolate and dark stone fruit. Lots going on but smells very inviting.', '', 'T: Lots of bourbon, vanilla and oak, with some leather, dark cherries, chocolate and caramel and toffee, a nice natural toasted coconut adds to the balance. Booze is noticeable but not as noticeable as I expected based on the abv.', '', 'F: Smooth slick body, mouthfeel is medium, not quite as big as expected.', '', 'O: This is a a very nice Bourbon barrel aged winter ale.'",4.45
5309,Coconut B-Bomb,"'2017 Vintage', '22oz bottle poured into a snifter', '', 'A- pours deep brown in color with a one-finger foamy khaki head that quickly reduces to leave nothing behind', '', 'S- aroma opens with caramel, toffee, raisins and figs, followed by earthy leather and tobacco, burnt brown sugar and molasses. Toasted coconut brings out the bourbon barrel, adding spicy wet oak and a hint of vanilla', '', 'T- sweet and malty up front with bold notes of molasses and brown sugar, followed by caramel & toffee. Mid-palate brings out notes of cherry tobacco as well as oaky bourbon barrel juice. The finish brings out coconut sweetness, as well as a hint of vanilla. Lingers of coconut and dark fruits', '', 'M- medium body with moderate carbonation leads to a foamy mouthfeel that turns into a slightly creamy, warming finish', '', ""O- original B Bomb is probably my favorite strong ale, this one doesn't quite hit that level, however still very enjoyable""",4.24
5310,Coconut B-Bomb,"'Palette explodes with rich dark chocolate, dates, vanilla, marshmallow, dark berry reduction, molasses, leather, tobacco, seasoned firewood. Coconut is incredibly well integrated and gives an unobtrusive oily backbone. Could be a Jordi Roca Mounds bar riff, but even that would be a short-changing of Fremont. Phenomenal'",4.59
5311,Coconut B-Bomb,"""2019 release given to me by my West Coast daughter as a Christmas present with orders not to wait too long to crack it open. Poured into a DFH tulip from a pint and 6 ounce bottle. Inky dark brown body with a hefty dark tan head. Head eventually fades to nothing but this is a sipper to savor so time constraints are lblown away. Smell is of coconut with lots of dark boozy malty fruits. Taste is just a carnival of competing flavors all of which are pleasant. Alcohol, while obviously present, is well balanced and not overpowering. Mouthfeel is fine for a strong ale like this. I'm definitely a fan and then some.""",4.6
5312,Coconut B-Bomb,"""650 mL bottle. Pours deep brown. Smells of coconut all over. Coconut and nutty malts. Bourbon. Tons of booze. Tastes of coconut. Nutty malts, bourbon, oak. Lots of sugar. Heavy, sweet, boozy. Everything wrong with beer is happening here, but it's tasty.""",3.8
5313,Coconut B-Bomb,"'22 oz. Bomber', 'Silver Wax/Capped', 'Limited 2019 Release', 'ABV: 13.2%', '', 'Poured into a Tree House glass a very nice dark brown/black color, with some pretty nice carbonation, with a pretty nice thick/creamy one-finger plus tan head, which also leaves a pretty nice medium size island, and some pretty nice sticky lacing behind. The nose is very nice, malty, hoppy, with a pretty nice dark fruit complex (grapes, figs, dates, raisins, cherries, plums), with a very nice touch of chocolate/toffee, pretty nice bourbon/oak note, vanilla, with some licorice, slight coconut, roasty. The taste is awesome, malty, hoppy, with a very nice dark fruit complex (grapes, figs, dates, raisins, cherries, plums), with a very nice touch of chocolate/toffee, very nice bourbon/oak, very nice vanilla sweetness, licorice, nice little touch of coconut, pretty nice roastyness. Full Body, ABV is hidden very nicely, a very tasty complex brew, a very nice sipper. Overall, this is one pretty awesome brew. Definitely nice to see this one around, this year. Highly Recommended!'",4.89
5314,Coconut B-Bomb,"'Just an absolutely amazing beer...', '', 'Coconut and caramel boom off of this! Rich and thick... the coconut is so delicious... pairs perfectly with the booze...', '', ""I love Fremont's work... they make amazing beers and this is no exception..."", '', 'Highly recommended if you can acquire it!'",4.66
5315,Coconut B-Bomb,"'14 January 2020 - Beer #8', '', ""Appearance: 5 - nearly black black with an incredibly frothy nitro head that just won't quit."", '', ""Nose: 5 - plenty of barrel and an absolute blast of coconut. Can't wait to dive in."", '', 'Taste: 4 - really good, but a bit too sweet. TONS of coconut. Very tasty but just too cloying.', '', 'Mouth: 4 - surprisingly thin for nitro. Sticky but not thick.', '', 'Overall: 4 - a decadent night cap, but just a tier below what I expected.', '', 'Cheers!'",4.3
5316,Coconut B-Bomb,"'For a stout, I think pitch black. For a ""winter ale"", I think brick red. This one clearly looks like a stout. Which is ok, it just doesn\'t look like I\'d thought it hoped for. Still, the obsidian body is beautiful, the khaki foam above is minimal, and it has a swagger about it coating the glass with each swirl.', '', ""The aroma also leans more on the stout side if the fence, but that just may be our accustomed nature as of late to associating boozy barrel to big stouts. Their is, however, plenty of toasted bread and burnt brown sugar to defend the winter warmer namesake. The coconut would be completely overlooked, or I guess I should say unnoticed if it weren't for the advertisement on the bottle."", '', ""Similarly, this continues the theme of stout. Chocolate, caramel, and brown sugar are met with fig, black cherries and... sure, let's go with toasted coconut. Oak creeps up in the finish along with a well established alcohol and indistinguishable blend of spices. A graham cracker base only intensifies as it warms."", '', ""Now the hard part. It's sappy, sticky, rich, and smooth. Boozy, warming, sweet, and spicy. Toasty, roasty, fruity, and bold. If I rate as a delicious beer with a wonderful texture, this hits the marks. If I label it as a Winter Ale, this lacks the cleanliness and bitterness it so desperately needs."", '', 'As I browse through others reviews before my own, I\'ve noticed a common sense of confusion in style. This, unlike original B- Bombs I\'ve had in the past, has mistaken itself for a stout. While it is without a doubt delicious and well made in all accounts, it\'s not a ""Winter Ale"" unless we\'ve just changed the prerequisites with this offering. Regardless of what it is or is not, get one if you can. It\'s wonderful.', '', 'Cheers.'",4.09
5317,Coconut B-Bomb,"'Massive thanks, again, to rawfish for pointing me to a bottle shop with this untried gem. 22 oz. grey-waxed bottle split with my wife while sitting in my boxers in a warm San Diego kitchen.', '', 'Dark, dank, musty, old dictionary brown gives way to vanilla, coconut, faint barrel, with a baster of allspice on the finish. Not bad, but not aggressive either.', '', 'Coconut B-Bomb - b-bomb, a-bomb, h-bomb, all accurate. The coconut gets a Cold War escalation from mild to spine-tingling within a few degrees. Beneath being struck in the larynx with the coconut is gentle bourbon, appropriate cinnamon (not easy to do), vanilla as Ben Affleck, brown sugar, with a long, leather-smooth finish sliding into a bowl of turkey-prepped spicing. Did I mention smooth? Bloody easy to drink.', '', 'The coconut gives a monopropellant thrust to an already lovely base beer. Sub-elite which is to say, excellent.'",4.35
5318,Coconut B-Bomb,"'2019-12-17', '22oz silver-waxed 2019 bottle served in a pair of WABL sample glasses.', '', ""Pours black with a surprisingly hearty head and a lot of carbonation. Smell is coffee, molasses, cocoa. If I smell coconut, it's toasted to almost burnt. There is something viscerally familiar in the aroma and I just cannot place it."", '', 'Taste is all of the above, but dominated by coconut. It works pretty nicely, as long as you like coconut. More vanilla comes across, too.', '', 'Mouthfeel is thick and velvety. Overall, really nice beer.'",4.19
5319,Coconut B-Bomb,"'Appearance - The beer poured a silky black color with a dark tan head crowning the glass.', '', 'Smell - Coconut was evident in the nose, but did not jump out as much as I imagined it would.', '', 'Taste - As expected, coconut was a big part of the initial taste. Dark chocolate followed, seeming to be actual chocolate. The profile was very smooth with bourbon notes adding to the smoothness. There was nothing hot about this beer.', '', 'Mouthfeel - Little carbonation bubbles contributed to the silkiness. It was a step away from nitro.', '', 'Overall - I enjoyed the fact that the beer was not overly sweet. This one is a keeper.'",4.53
5320,Coconut B-Bomb,"'Poured from fridge temp into snifter. Pours motor oil black with a little bit of light brown head. Nose is chocolate, licorice, coconut, bourbon, cherries, and more chocolate. Taste is insane. Coconut, bourbon, chocolate, molasses, toffee, licorice. Wow - just wow. I could drink this every day. Mouthfeel is rich and creamy. Overall, this is one of the best BA stouts I have had.'",4.78
5321,Coconut B-Bomb,"'A 22 fl. oz. bomber, 2018 release. Poured into a snifter glass.', '', 'Appearance: Dark dark brown in colour with a thin brown head that dissipated quickly, but left some spotty lacing.', '', 'Aroma: Roasted malts, coconut, chocolate, vanilla and molasses with hints of oak and bourbon.', '', 'Taste: Roasty, moderate sweetness, bourbon, chocolate, coconut, vanilla, oak, a touch of booze and hints of molasses.', '', 'Mouthfeel: Creamy, full bodied with soft carbonation.', '', 'Overall: Nice sipper, but it got too sweet as it became warmer. I easily preferred Coffee Cinnamon B-Bomb which I thought was near perfect, over this version.'",3.74
5322,Coconut B-Bomb,"'2017 version', '', 'A: Very dark brown with little head', 'S: Coconut, bourbon, sweet caramel, vanilla, brown sugar, charred oak', 'T: Coconut, balanced bourbon, milk chocolate, charred oak, light vanilla, dark chocolate, licorice, cherry cola', 'M: Thicker mouthfeel', 'O: This has held up very well. No oxidation, super balanced, better than the base and right with the coffee cinnamon variant'",4.43
5323,Coconut B-Bomb,"""2017 version poured from a 22oz bottle into a snifter. The coconut is present but not strong in the aroma or flavor. Well balanced. Mouthfeel is moderately thick and creamy. There isn't much booze presence but a little warming in late finish. Really enjoyable.""",4.5
5324,Coconut B-Bomb,"'Sitting on my back deck in the cold, last vestiges of winter. I have a couple more cellaring, so figured to try this before the warm weather hits consistently. 2018 bomber poured cellar temp to a tulip glass. Nose is subtle vanilla, bourbon, light toastiness. Color is black, which pours with a three finger mocha head that burns fast to a ring with lots of lacing. First sips follow the nose, but with stronger bourbon, more toasty coconut,and barrel. Balanced impeccably. Slightly sweet with a full, creamy mouthfeel. Alcohol hides well, but has a slight warming later. Excellent base stout flavors. Not sure it will warm up, considering it’s about 30 degrees on the deck. Buy it when you see it.'",4.62
5325,Coconut B-Bomb,"'2018 release from a bomber poured to a snifter. Very thick and opaque, viscous when swirled with a full finger of fluffy, homogeneous head. Quite coconut-forward, smart to toast it before adding in order to match better with the dark and bourbon-forward notes of the base beer. As always, a gorgeous mouthfeel, luxuriously smooth and silky on the tongue.'",4.6
5326,Coconut B-Bomb,"'Subtle coconut sets this off for me. Not a huge fan of it. Chocolate, bourbon, brown sugar and toasted coconut with hints of tobacco, smoke, leather and char. Very enjoyable but enjoyed regular B-Bomb a bit more. Adding this or coffee cinnamon masks the complexities of the base blend.'",4.54
5327,Coconut B-Bomb,"'L: Dark and rich mocha hues with a thin sandy head', 'S: Dark chocolate and toasted coconut', 'T: Leads with the bourbon barrel and then complemented by cacao nibs, roasted tobacco leaves, toffee, charred vanilla beans, and a lingering sweetness from the coconut', 'F: Medium body with ample carb', 'O: Nice variant in the B-Bomb series; the fresh coconut was subtle for me, but paired well with the delectable robust base profile of B-Bomb - excellent sipper'",4.6
5328,Coconut B-Bomb,"""This is easily one of the best beers I've ever had. It tastes like a high-quality liquefied Bounty bar. If that means to you what it means to me, you know it's good. Delicious.""",4.93
5329,Coconut B-Bomb,"'2018 bottle poured into a tulip at 55°F.', '', ""L: Pours a very dark brown with deep brown head. Low head retention, but it's certainly present immediately after pouring."", '', 'S: Bourbon with a bit of the alcohol, coconut, vanilla.', '', 'T: Lots of coconut, with chocolate and vanilla. Bourbon on the finish. Sweet beer but not to the level that it affects drinkability. The balance here is unbelievable.', '', 'F: Medium-full body and medium carbonation. Very smooth and creamy. A bit of alcoholic warming on the end, but far less than you would expect from a 14% beer.', '', ""O: I will admit, I don't like coconut. I usually find the flavor to be overpowering. That said, Fremont somehow manages to make a coconut beer where the coconut flavor is indeed front and center but I absolutely love it. Credit to the absolute beautiful balance of this beer. It didn't lose anything that made the original B-Bomb great. Great bourbon flavor, complex, hides the 14% really well, yet still lets the coconut take center stage and shine.""",4.72
5330,Caffè Americano,"'A: This pours pitch black and oily and has a sticky, thicc dark-khaki head.', '', 'S: Definitely getting the espresso on the nose. Vanilla comes through, as does roastyness.', '', ""T: Whoa... so much going on here. First off is an explosion of rich coffee and vanilla. It's not overly roasty, which is good in my opinion. Lots of toffee. I love the vanilla-forward flavor. Burnt caramel and molasses show up too. It's sweet but rich and roasty at the same time."", '', 'M: Very thick and sticky. A little cloying but in a good way. That burnt caramel and coffee and vanilla linger around for a while. This beer is giving me coffee breath!', '', ""O: So glad I found this! I almost didn't buy it because I didn't want an overly-roasted coffee flavored beer (this happened in the recent past -- $23 gone down the drain). Anyway, this lives up to the hype. It'll bring more than just a caffe americano flavor profile. I liken it to a coffee/vanilla-infused Marshall Zhukov -- has the same thickness and feel, and the base stout seems to bring just about the same flavors. Very impressed by this.""",4.88
5331,Caffè Americano,"'750 ml bottle into a snifter. Had 4/19/19.', '', 'Pours near black and opaque, with a half inch head of darker foam and some cling. Thick and oily looking. Aromas of espresso, coffee, roasted malt, chocolate, vanilla, fudge, toffee, caramel, some smoke. The flavor is the same- roasted malt, espresso, coffee, vanilla, chocolate, caramel, fudge, some cocoa. Very smooth, creamy, a great full body, well carbonated.', '', 'What a great beer. The espresso sets this apart from most coffee stouts, and the overall aromas and flavors are pretty intense. Keeps getting better as it warms and has such a nice feel. Well worth a purchase any time it comes around.'",4.43
